ID	GSM442435	GSM442437	GSM442538	GSM442540	GSM442567	GSM442568	GSM463624	GSM463625	GSM510424	GSM510425	GSM510426	GSM510427	GSM510428	GSM510429	GSM510430	GSM510431	GSM510483	GSM510484	GSM510485	GSM510487	GSM510488	GSM510489	GSM510490	GSM510491	GSM510492	GSM510493	GSM510494	GSM510495	GSM510496	GSM510497.x	GSM510498	GSM510499	GSM510500	GSM510501	GSM510502	GSM510503	GSM510504	GSM510505	GSM510506	GSM510497.y	GSM730634	GSM730635	GSM730636	GSM730637.x	GSM730638	GSM730639	GSM730640	GSM730641	GSM730642	GSM561031	GSM720644	GSM730655	GSM730637.y	GSM730657	GSM730658	GSM730659	GSM835124	GSM835125	GSM835126	GSM730643	GSM1429347
DR_2352	0.121755336	-0.06287124	0.113043167	0.070127786	0.006627872	0.051856658	-0.040932638	-0.769385	-0.37856388	-0.34942818	-0.39436626	-0.26799583	-1.0672741	-1.1615849	-0.9841862	-1.1144667	0.2579975	0.4632473	-0.21330452	-0.7638273	-1.0723581	-0.23891163	0.36633968	0.52656937	0.4790249	0.41940212	0.42894077	0.30013084	0.19121933	0.09176588	0.19714928	0.37912083	0.6333871	0.425601	0.22648954	0.18735409	0.35425854	-0.96992363	0.5049639	0.09176588	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.090155253	NA	NA	NA	NA	NA	NA	0.461	NA	NA	NA	0.767
DR_2353	-0.443451525	-0.297566001	NA	0.008653585	0.835025367	0.271209042	-0.254121487	-0.22789	0.35174274	0.36955357	0.8622403	0.962234	0.46417332	1.0258379	1.1511416	0.54575586	0.17764902	0.44811153	0.8572583	0.75089455	0.76387596	0.6773548	0.987648	0.118061066	0.25726128	0.6060548	0.64153767	0.22891617	0.2134428	0.9869251	1.0025768	-0.44480228	-0.3338356	0.26624012	0.21120739	-0.17414188	-0.21354198	-0.96994262	0.71896553	0.9869251	-0.25617313	-0.47100657	-0.6744338	-1.8348249	-0.9216495	-1.2727709	-1.4962317	-0.41360098	0.13242936	NA	0.15043664	-0.034394354	-1.8348249	-0.3462607	-0.59420407	-0.052035272	-0.316	NA	16.61	0.74467206	1.122
DR_2354	-0.178733982	-0.04540447	0.041659931	-0.162245956	0.223904569	-0.177802701	0.138073198	-0.246603	0.37337303	0.2702961	0.21942425	0.27555943	0.6574068	0.60439205	0.5416336	0.659091	0.36062336	0.2014494	0.7542982	0.2741251	0.30971527	0.9861975	1.0452318	0.06992912	0.028594017	-0.44980145	-0.1771431	0.024487495	-0.011550903	-0.35555124	-0.11118269	0.002895832	-0.01171875	-0.40948105	-0.26131296	-0.23050404	0.048049927	-0.96992696	-0.36433697	-0.35555124	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.264637461	NA	NA	NA	NA	NA	NA	0.036	-0.865	-0.193	NA	0.903
DR_2355	0.702363063	0.613942263	-0.052292508	NA	0.141273662	-0.319483497	0.090317929	-0.43601	0.34372425	0.49462318	0.30220032	0.059758186	0.7481661	0.5852413	0.6164684	0.7578802	0.583972	0.52990437	0.5631418	0.3621416	0.44391727	0.7681656	0.82241917	-0.057632446	-0.072841644	-0.20175838	-0.2548318	-0.11236286	-0.27276802	-0.29681015	-0.41526604	-0.03515911	0.05126095	0.11806774	0.17279959	0.3216753	0.22416973	-0.96994263	-0.062582016	-0.29681015	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.283195781	NA	NA	NA	NA	NA	NA	-0.002	-0.607	-0.48	NA	1.016
DR_2356	0.04493782	-0.307398451	-0.168799903	-0.018134737	-0.278330031	0.150904843	-0.024660422	-0.815135	0.38693428	0.15491962	0.124053955	0.28522968	0.74872684	0.5727711	0.731555	0.74292946	0.48657084	0.1471405	0.6873636	0.32062054	0.40767193	0.5051441	0.7018137	0.22499752	0.107102394	-0.15397596	0.7643094	-0.16503096	-0.014162064	0.063008785	-0.055860043	0.5403185	0.38437748	0.32328844	0.10889244	-0.1877594	0.09328461	-0.96992697	0.11805105	0.063008785	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.006010435	NA	NA	NA	NA	NA	NA	-0.112	-0.415	-0.127	NA	0.725
DR_2357	0.156550099	-0.060354506	0.130744215	-0.041327221	0.111958222	0.057476554	-0.032598903	-0.867443	-0.12063408	-0.11589527	-0.13942051	-0.10691452	-0.02137661	0.04150486	0.10457039	-0.13681316	-0.09204674	-0.012756348	0.71228313	0.08365822	0.10602093	0.59200096	0.7051649	0.28476715	0.3186865	0.42702866	0.31454945	0.275692	0.45576096	0.47121716	0.53670883	-0.46488094	-0.44562626	0.32023716	0.16466904	-0.17733192	-0.3334446	-0.96993872	0.19683456	0.47121716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.091	-0.814	-1.065	NA	1.035
DR_2358	-0.334771493	-0.061397334	-0.108689423	0.145470558	0.314622169	-0.049468447	0.062816025	-0.772163	0.003530502	0.070744514	-0.47522497	-0.09419346	-0.30077744	0.12594795	-0.16129255	-0.8222523	0.44722795	0.6186652	0.24939775	-0.35702896	-0.6285515	-0.5908241	-0.10871792	2.1290874	2.0214977	1.7435741	1.771193	1.6573248	1.8630886	1.380373	1.5995865	2.2734995	1.5060787	1.8789024	1.8667574	1.8366776	1.8735924	-0.96992308	1.5860529	1.380373	-0.64866936	-1.2298135	-1.3733779	-1.4539294	-1.3909626	-1.6579082	-1.0326346	-1.2579089	-0.6778447	NA	-0.026151761	-0.17831306	-1.4539294	-0.34124902	0.42920017	0.14164579	0.226	-0.263	-0.415	-0.26735196	1.007
DR_2359	0.396726136	0.150548208	0.384625855	0.6571338	-0.006834294	0.793093357	-0.198372795	-0.239675	-0.1307621	-0.04124832	-0.10729599	-0.16439056	-0.44053745	-0.5765772	-0.6433859	-0.52392864	-0.52980185	-0.42572784	-0.47003174	-0.02015686	-0.0750618	-0.5026398	-0.40553665	-0.7612672	1.4227138	0.7059543	0.55950975	0.28538513	0.18315887	0.46335363	0.2581811	-0.35324764	1.915328	0.8821831	1.2807155	0.48501492	0.036439896	-0.96993873	1.4224215	0.46335363	-3.01402	-2.2739017	-2.4204378	-2.3154058	-2.0492604	-2.1818347	-1.9007193	-2.0249724	-1.0270584	NA	-0.3190635	-0.34155625	-2.3154058	0.00549072	-0.07803795	-0.061505318	-0.096	1	-0.932	-0.9387803	0.716
DR_2360	0.473475926	0.216219322	0.148570464	-0.065397471	-0.210990095	-0.064760822	-0.212502765	-0.242278	0.17726898	0.107824326	-0.12552547	-0.08933735	0.11446571	0.072031975	-0.14076138	0.04769039	0.5337229	0.34930325	-0.0472641	-0.5294628	-0.47376442	-0.05232811	-0.005049706	0.2653923	0.17355251	0.03122139	0.29450893	0.46755695	0.37935543	0.408566	0.61165714	-0.23562193	0.02798462	0.6566405	-0.11752415	-0.007086754	-0.004885674	-0.96992595	0.44284344	0.408566	-0.47026604	0.15762004	0.21548343	0.3468399	0.32145128	0.36104324	-0.008954212	0.082985565	-0.48088905	NA	-0.12563947	-0.047761485	0.3468399	-0.10246852	0.29428884	0.16605286	0.302	-0.777	-0.423	-0.4753972	1.137
DR_2361	0.210244106	0.419529476	0.331349305	0.189674769	0.130567021	-0.004491332	0.010154079	-0.950157	-0.89763355	-0.9124727	-0.9069214	-0.79214	-1.0100975	-1.1646967	-1.1440125	-1.212389	-0.910944	-0.74098873	-1.4304476	-0.46577072	-0.51575756	-1.2876892	-1.1974077	-0.1199255	-0.5090513	-0.006647587	0.122113705	-0.55592155	-0.9293232	-0.71654797	-0.5323229	0.2757492	-0.2662258	0.1945033	0.08146143	-1.2001247	-0.9250736	-0.96992309	0.07101059	-0.71654797	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.110599977	NA	NA	NA	NA	NA	NA	0.039	-0.861	-0.496	NA	0.804
DR_2362	0.132840011	-0.063334171	-0.0120233	-0.199521479	-0.714141163	0.262780511	0.223515794	-0.284663	-0.34722137	-0.34113026	-0.29927254	-0.1438036	-0.053491592	-0.05585289	-0.11696243	0.04758358	-0.793746	-0.8386297	-0.7535682	-0.619257	-0.6075554	-1.0173388	-0.9911051	0.31962872	0.1754837	0.45946455	0.64299154	0.10992336	0.08604336	0.23259258	0.118950844	0.41242504	0.3624506	0.3751917	0.47063065	0.21567917	0.33963776	-0.96992752	-0.079675674	0.23259258	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.128509836	NA	NA	NA	NA	NA	NA	0.341	-0.915	-1.241	NA	0.99
DR_2363	-0.015696567	0.160310051	0.173038956	-0.131701391	-0.173020453	0.191588321	NA	NA	2.8995419	3.2202263	3.209011	2.9209857	2.1940346	2.603115	2.789878	2.4465952	1.1068316	1.1520061	1.6900816	1.799223	1.8933334	1.7619486	1.6397982	-0.860363	-1.2481465	-0.7362292	-0.39257002	-0.5791354	-0.35936117	-0.6536188	-0.21783018	0.03569126	0.27803516	0.8180671	0.8880725	0.7917013	0.5937414	-0.96995112	1.137475	-0.6536188	-1.3345057	-0.24279487	-0.4752679	-0.7855929	0.017515182	0.22756052	-1.2262332	-1.1790404	0.9908769	NA	0.85826313	0.81972826	-0.7855929	0.80989635	0.7629391	1.0314467	NA	NA	1	1.0719807	1.069
DR_2364	-0.108097039	0.149904512	0.401793953	0.331094921	-0.271318013	0.145437541	0.046841597	-0.813136	2.981183	2.9787197	3.081297	2.9323168	2.3712301	2.433136	2.4146366	2.3388987	1.2110052	1.2488585	1.7125292	1.851162	1.8163271	1.7538109	1.7001429	0.41226196	0.47875977	0.3246212	0.08815622	0.14823246	0.28279972	0.21722698	0.28681087	0.3496952	0.26687622	-0.33896828	-0.3548107	0.30426788	0.29179382	-0.96993874	-0.35493565	0.21722698	-1.6150815	-0.59555465	-0.5489011	-0.77075267	-0.5792846	-0.49318248	-1.0746763	-1.0657554	0.76206076	NA	0.76795995	0.5131303	-0.77075267	1.1187124	0.9249931	0.920509	0.198	-1	-2.458	0.8566294	0.698
DR_2366	-0.12447402	-0.352491288	0.137746911	0.181093544	0.132383184	-0.156569467	0.349751693	-0.0189124	-1.8814163	-1.6206346	-1.3807979	-1.5638881	-0.94957733	-1.468286	-1.5143914	-0.92325115	-2.2002077	-1.8593163	-1.0764437	-1.5228848	-1.7867541	-0.9942508	-0.7957535	0.5207772	0.5183697	0.7320318	0.18997002	0.7254524	0.53606224	0.8084421	0.59308004	0.761425	1.014617	0.69702053	1.060174	1.1122303	0.9863634	-0.96994498	1.0725026	0.8084421	2.3372333	2.2277792	2.0483139	2.3313532	1.3800039	1.5098977	0.7419278	1.1981187	-0.21307003	-0.035191442	0.59692377	0.49759963	2.3313532	-0.81201875	-0.4216936	-0.29101685	0.614	NA	16.61	-0.24824342	1.025
DR_2367	0.139306753	0.06840258	-0.069077699	0.102059171	0.020704306	0.369300199	0.125067333	-0.506088	0.43022728	0.6001439	0.5639167	0.30350542	0.94000816	0.32233334	0.9338894	0.07032204	0.14331102	0.2639575	1.721355	0.3895483	0.41199446	0.5161772	0.8414159	-0.026100159	-0.03452301	0.5764723	0.3735199	-0.15133476	-0.12303352	0.44574642	0.5683079	-0.45430946	-0.5059376	-0.14783382	0.012462616	-0.37868595	-0.32195187	-0.96993163	-0.19494247	0.44574642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.921	-0.322	0.011	NA	0.723
DR_2368	-0.110731467	0.224764275	0.062372021	0.122345023	-0.282802299	NA	NA	NA	1.8784089	1.1553135	0.6196871	0.525239	0.3423996	2.273792	-0.014330387	0.5318041	0.18958458	0.21676922	0.18825388	0.42543268	0.5878439	0.04410982	0.8577223	-0.32151937	-0.28599453	-0.86510754	1.7277417	-0.39073515	-0.22093534	0.5676098	0.14180613	-0.32064486	-0.1378808	-0.6081495	0.2838378	-0.33020687	-0.08753729	-0.96993166	0.009493351	0.5676098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.762	-2.322	-0.083	NA	1.198
DR_2369	0.031400461	0.237552014	0.055637182	0.020173371	-0.370714414	-0.068307738	-0.13189121	-0.575045	-0.8883419	-0.8505163	-1.2194734	-1.2141781	-1.5873613	-1.3891168	-1.6247249	-1.4359045	-0.17233706	0.061387062	-0.7781124	-0.27330494	-0.32151985	-0.70813036	-0.78722095	-0.19591999	-0.11207199	1.1888874	-0.18373632	0.08480978	-0.054697514	0.24794531	0.2912445	-0.35937405	-0.2256403	0.21434116	-0.0760808	-0.14444256	-0.17126322	-0.96993555	-0.40197325	0.24794531	-0.81176233	-1.9893122	-2.1839163	-1.437925	-1.9656606	-2.1658242	-0.8049516	-0.96097344	-0.044005275	NA	-0.73473763	-1.0708328	-1.437925	0.043623835	-0.7863786	-0.9225111	0.756	-0.771	-0.111	0.1690113	1.009
DR_2370	-0.279189342	0.024058172	0.298841301	1.328927321	0.075456313	0.103572099	0.001196142	-0.993704	2.153593	2.0229616	1.9440699	2.0470543	2.2646008	2.2446404	2.1799679	2.2046165	2.367447	1.9969068	2.1062317	2.501544	2.5047941	2.0188646	2.0839577	0.23798752	0.07607365	-0.8222027	-0.75690174	-0.06638527	-0.07877159	-0.6882725	-0.55391407	0.41053677	0.13860798	0.28136444	0.19720268	-0.10030365	0.11051273	-0.9699231	0.2606802	-0.6882725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.206
DR_2371	-0.735997795	-1.013619791	-0.360775404	-0.333327972	0.02865646	-1.352626319	-0.179185032	-0.411122	0.68791676	0.5618162	0.004132271	0.28511333	0.28109932	0.8033223	0.5175257	0.32615614	0.7359047	0.52890444	0.5215535	0.04957533	0.1398468	-0.10054207	0.17026043	-1.3619747	-1.2212601	-0.5962863	0.017633438	-1.2386856	-0.9547272	-0.5226698	-0.48984623	-0.6222472	-1.282033	0.084861755	-0.84674454	-1.5818748	-1.4602375	-0.96992755	-0.29293728	-0.5226698	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.521066257	NA	NA	NA	NA	NA	NA	-3.94	NA	NA	NA	1.487
DR_2372	0.512214745	0.374589844	0.02896972	0.035722973	-0.193289583	0.323786556	NA	NA	1.0657654	0.8820963	1.1502295	1.041667	0.42427063	0.40833664	0.48440266	0.38120174	-0.0591197	-0.037363052	-0.11440086	-0.021541595	0.09173393	-0.014493942	0.058137894	-0.33120918	-0.31824398	-0.5248184	-0.7150316	-0.55238533	-0.31109428	-0.54811096	-0.52809715	-0.8480129	-0.8967557	-0.19464207	-0.38961267	-0.8172636	-0.81780815	-0.96993875	-0.46253777	-0.54811096	-0.09300205	0.36989105	0.51396084	0.79099554	0.8733332	0.81782234	0.19065794	0.15039429	-0.25304282	-0.97902532	-0.011919186	-0.08729756	0.79099554	0.102945626	0.5123214	0.3079421	16.486	NA	NA	-0.31634837	1.032
DR_2373	0.698254595	0.418513488	0.48277675	NA	-0.206913223	1.360056204	-0.136243263	-0.528405	1.037857	0.9120312	0.8298569	1.0106268	0.48034	0.62558556	0.39614964	0.2896881	0.2898674	0.18028736	0.034911156	-9.54e-06	0.3077364	-0.25658226	-0.048028946	3.491456	3.2728338	2.935511	2.9415774	2.9185123	2.989625	2.8236523	2.9666462	3.5963383	3.3958788	3.1365209	3.1805568	2.8323612	2.9929495	-0.96992311	3.2473593	2.8236523	-0.014185816	0.6248603	0.7057308	1.0545914	0.8150071	0.6677046	0.3832106	0.51624715	-0.5975243	-0.037376833	-0.1268331	-0.018510297	1.0545914	0.31999376	0.5119432	0.27468324	0.296	-0.432	-0.076	-0.43998024	0.754
DR_2374	0.025356729	-0.036106934	-0.165811014	0.02377573	-0.22263636	0.260060729	0.127624472	-0.459806	-0.91200924	-0.7086191	-0.45393038	-0.5041418	0.59708786	-0.9393687	-0.62169456	1.1025839	-0.5851979	-0.7990055	-0.48447084	0.64694357	0.6830678	1.242619	0.8427515	3.2987094	3.2764888	1.9028473	1.9278278	3.1906037	3.2956038	2.0473752	1.9889116	0.48918533	0.42624378	0.57257175	0.5419674	0.98886013	0.8641844	-0.96995101	0.3838091	2.0473752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.304	-0.308	0.132	NA	1.379
DR_2375	0.169016217	-0.112853208	-0.084025895	NA	-0.174347214	1.599691152	0.131305552	-0.646649	0.9584112	0.9698267	1.0239115	0.9431553	0.52887154	0.6572895	0.4257512	0.26537418	0.5816736	0.46787214	0.29806232	0.4598446	0.34116268	-0.45742035	0.118747234	-0.9519167	-0.8369293	-0.4944334	-0.36645412	-1.1977148	-1.0939054	-0.41024876	-0.41772366	-1.9753304	-1.9486694	-1.1979666	-1.3137693	-1.9794579	-2.1181555	-0.96993876	-1.1800117	-0.41024876	0.9064674	0.96539587	0.86635804	1.0566115	1.1270456	0.82922316	1.0912944	0.84061235	1.0379118	NA	0.063641906	-0.3032316	1.0566115	0.106997535	-0.36637387	-0.40260825	-0.007	-0.17	0.227	-0.70097756	1.572
DR_2376	0.081933164	0.000921714	0.164545847	-0.05939343	-0.060339294	0.195000034	-0.399865189	-0.0746088	-1.8714209	-2.0170345	-1.9435139	-1.7274437	-1.4802303	-1.9076061	-1.9005013	-1.6416225	-1.9236846	-1.7920637	-2.219818	-1.5434217	-1.39042	-2.07687	-1.9026203	-0.24210167	-0.5608797	-0.4341669	-0.4525442	-0.47545624	-0.44332695	-0.61018753	-0.34833717	-0.41608238	-0.6874542	-0.8801012	-0.79451466	-1.0564976	-0.7892008	-0.96992312	-0.27158737	-0.61018753	0.20996141	1.0424974	1.0469689	1.1818848	1.3324137	1.2447035	0.6251484	0.5216867	-0.30064467	NA	-0.23012094	-0.1421048	1.1818848	0.7365396	0.47984388	0.22183068	0.341	-0.681	-0.034	-0.22180232	0.935
DR_2377	-1.095627259	-0.439589996	0.015162028	-0.166445922	-0.039322759	-0.031141188	0.340888433	-0.0121727	0.9269457	0.5209322	0.98842573	0.75287676	0.89618015	-0.12144756	0.051155567	0.5064945	-0.646965	0.8558097	0.30855894	0.93194866	0.52961254	0.16485548	0.45246315	-1.936989	-0.5459535	-1.6287572	-1.5506048	0.5055225	2.704589	-2.2419672	2.5902853	-1.5537765	-1.2298703	-0.18961024	0.8106446	-0.31233835	0.9511566	-0.9699416	1.9579554	-2.2419672	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2991019	NA	NA	NA	NA	NA	NA	0.261	-0.777	-0.111	NA	1.084
DR_2378	0.373819796	-0.011180816	0.30415026	-0.595257085	-0.964943721	0.165084748	0.030950276	-0.879775	1.2441702	1.2750368	1.5929956	1.3763933	0.6997671	0.6368756	0.35194778	0.50467396	0.5356293	0.4913435	-0.7675476	0.57649326	0.68468	-1.074358	-0.9106569	-0.6145315	-0.6333761	-0.8157892	-0.85437393	-1.068141	-0.9162054	-0.3895874	-0.43757915	-0.71502304	-0.678483	-1.2893109	-1.1135302	-1.0508728	-1.0524397	-0.96993877	-0.7507715	-0.3895874	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647532769	NA	NA	NA	NA	NA	NA	0.384	-0.448	-0.201	NA	1.921
DR_2379	-0.072079627	-0.665246755	0.027310672	-0.289663957	-0.22916221	0.410516451	0.157893418	-0.130484	0.42509747	0.24012423	-0.096042156	0.27385187	0.24387169	0.7827363	-0.88669634	0.2155118	0.98553133	0.8470669	0.9091511	0.043132782	0.4269538	0.049574375	-0.34664106	-0.7536869	-1.0650845	-2.1228895	-2.0349655	-1.2396154	-1.0847416	-2.4064512	-2.1421385	-0.85100937	-1.1254654	-2.7148309	-2.7114048	-1.2082644	-0.94452286	-0.96992313	-1.8593369	-2.4064512	0.09767419	1.2824185	1.2119757	0.8346838	0.9613122	0.9823011	0.4075205	0.41845155	-0.19092777	0.359992116	0.2682578	-0.07141079	0.8346838	0.20978257	1.1593077	0.35577062	-0.121	-1.683	-0.413	-0.15754741	1.028
DR_2380	-0.385565224	0.067824514	0.261708029	0.540060162	-0.025718412	0.374454612	-0.172417331	-0.397272	-0.40475178	-0.17466927	0.21087646	0.10520029	0.037272453	-0.5234761	-0.4438367	0.17705154	0.040400505	0.3187828	-0.8194375	0.18378258	0.2859125	-0.40332222	-0.7482066	0.56648636	0.62858486	0.68153524	0.49421978	0.6246376	0.66175985	0.9453182	0.64440966	0.13482809	0.16187906	0.096247196	0.34707832	0.54063225	0.35651016	-0.96994264	0.718173	0.9453182	1.2494948	1.9707689	1.8461753	1.6821427	1.5693641	1.52704	1.284668	1.2573739	0.010122895	NA	0.47151834	0.32284394	1.6821427	0.06868857	-0.4696382	0.62933576	0.005	-1.763	-0.458	-0.012797117	1.967
DR_2381	-3.056169607	-1.43946107	NA	NA	0.747958402	-0.58109353	-0.064285743	-0.782233	0.31288338	0.27127266	0.39617157	0.39203787	-0.15502739	-0.097197056	-0.10227537	-0.24336433	0.45702887	0.5325136	-1.1545644	0.47064638	0.41430473	-0.2277298	-0.4188757	0.95809555	0.89156914	0.49640083	0.55373096	0.7102003	0.7957802	0.66265965	0.71523666	0.78528214	0.73565483	0.10141468	0.08160114	0.52554035	0.56998634	-0.96992698	0.17399216	0.66265965	0.7667602	1.2876189	1.5332897	1.3259448	1.5055811	1.6507533	1.1775367	1.2928305	0.8815187	NA	0.28854382	0.39854822	1.3259448	1.0936571	0.20617767	0.054962844	-0.023	-1.666	-0.498	0.8470024	0.917
DR_2382	-1.194996976	-0.317812236	0.050073373	0.444136479	0.327221799	-0.430114918	0.075595258	-0.743881	0.62794685	0.5555239	0.72027063	0.740582	-0.12546444	-0.28757524	-0.16410875	-0.06340885	-0.09997988	0.3515153	-1.6975346	0.534523	0.5860214	-1.550231	-1.6601253	0.37329292	0.37958717	0.007692814	0.19420242	0.548646	0.61988735	0.58364296	0.60356426	0.42589855	0.54608727	-0.2016468	-0.5486574	0.66231346	0.5006542	-0.96994265	-0.30388927	0.58364296	-1.1340969	-0.38454327	-0.005883902	-0.92257	-0.21971762	-0.41782552	-0.862043	-0.8628055	1.5315853	0.554416329	0.5843822	0.42737445	-0.92257	1.5243189	0.37060755	-0.95408463	0.498	-1.111	-0.178	1.1043394	NA
DR_2383	-0.69607209	0.204526741	-0.100077523	-0.06694526	0.001742096	0.287434506	NA	NA	1.6326456	1.7121572	1.8666573	1.7105503	-0.048472404	-0.14791965	-0.1624403	0.36310673	1.6065245	1.6696887	-2.9077272	2.0003152	1.9346771	-2.4604907	-2.5708055	-0.42871952	-0.26057816	-0.5414853	-0.43035364	0.221282	0.13252735	0.36332703	0.27651596	0.7404623	0.8214817	3.135735	3.3137279	1.4357061	1.0869122	-0.96995105	3.103775	0.36332703	-1.3790247	-1.1106898	-1.1512238	-1.1043453	-0.91304034	-0.76842254	-1.1161435	-1.1042514	1.8809747	NA	0.68040454	0.67485416	-1.1043453	2.5010452	0.78896946	0.81787646	0.716	-0.815	-0.405	1.898609	0.951
DR_2384	-0.733957759	0.475830725	-0.092545019	0.757563214	-0.530448739	0.132618202	-0.054218984	-0.858654	2.2122173	2.2939334	2.187468	2.411982	0.34193802	0.14587784	0.34774876	0.44455338	2.3393836	2.4106116	-2.0564218	2.2008743	2.375699	-1.5518036	-1.4839077	0.51222706	0.50417805	0.06526518	0.414855	0.5350399	0.5130892	0.41039944	0.30714226	0.62802696	0.50230026	-0.32504702	-0.36131763	0.2896099	0.5977125	-0.96992699	-0.38782883	0.41039944	-0.59728885	-0.7821195	-0.6115347	-0.93627536	-0.6901706	-0.87828964	-0.5634439	-0.48186904	2.1384044	NA	0.64547807	0.5226872	-0.93627536	2.5570285	0.55600154	0.70940757	-0.431	-0.893	-0.438	2.2225947	0.778
DR_2385	-0.24731221	-0.122550418	0.624065917	-0.312475506	-0.046042921	0.524517063	0.151634687	-0.28586	2.2176638	2.3119297	1.9916034	2.1632943	0.1615572	0.4948845	0.4177785	0.21289253	2.4101796	2.682097	-1.872827	1.9797072	2.5009384	-1.1037264	-1.0203438	0.37174463	0.38135195	1.6903024	0.9336815	0.25682116	0.16744947	0.0551486	0.110973835	0.51908875	0.57430124	0.76764965	0.7359042	0.42765903	0.37441587	-0.96993754	0.19601202	0.0551486	0.02991736	-0.45403332	-0.4581374	-1.3917295	-0.57011515	-0.44141906	-0.056478262	-0.19643965	2.3461843	1.113682133	0.87668777	0.7825501	-1.3917295	2.660346	0.8403022	1.4416895	0.382	-1.843	-0.508	2.4109344	0.857
DR_2386	-0.611312281	-0.117719517	0.27033144	-0.083713428	0.083966173	0.198685059	0.237765149	-0.123677	1.4259024	1.4100752	1.3558173	1.336627	0.3048849	0.18007708	0.0328722	0.23651409	1.6109014	1.6039715	-0.12814236	1.0632658	1.2487421	-0.4377718	-0.17480373	0.33122444	0.27738762	0.74267054	0.849061	-0.062150955	0.07337856	-0.08925724	-0.016002655	0.35003376	0.21859932	0.40111732	0.5211482	0.19515419	0.13908195	-0.96993916	0.41841125	-0.08925724	0.1665557	-0.12410365	-0.34515762	-0.2895689	-0.032894373	-0.08409476	0.61866426	0.57243633	1.91685	0.672657769	0.60434115	0.44557717	-0.2895689	2.8350809	1.0218318	1.1440988	-0.101	-1.297	-0.697	2.0450344	0.789
DR_2387	-0.871710466	-0.424739168	NA	NA	0.385223607	0.160941723	NA	NA	1.8192654	1.8837967	2.4793415	2.3938437	2.52952	2.3650503	2.4242945	2.6048517	2.935749	2.9411764	3.2683926	3.2958822	3.198103	3.1620903	3.0202274	0.122887135	0.19571209	-0.8449249	-1.3603854	0.5866442	0.44686413	-0.44938135	-0.58366966	-0.11770439	0.02726078	-1.2277541	-1.335958	0.51776505	0.24031067	-0.96994266	-0.9549103	-0.44938135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.066	-1.444	-1.423	NA	0.886
DR_2388	-0.44740633	-0.264789209	0.017310434	-1.158960041	-0.067119936	0.329931674	-0.043536189	-0.844314	-0.21856022	-0.25522423	-0.44697475	-0.38513088	-0.22431278	0.15557528	0.2540779	-0.20670128	-1.4799442	-1.48943	-0.3135662	-0.6338377	-0.7825413	-0.5110884	-0.329916	-0.110254765	-0.2477684	-1.2508388	-0.8607688	-0.026193619	-0.098545074	-0.8883276	-1.0960946	-0.056737423	-0.19413614	-0.7343097	-0.9216523	-0.6442528	-0.41453075	-0.969927	-1.2749019	-0.8883276	1.2177963	0.8218413	0.77762675	1.2545336	1.1194694	1.1506925	1.002971	0.8296278	0.310157	NA	0.03802727	-0.12697233	1.2545336	0.26327184	0.2847324	0.07840806	-0.164	-0.339	-0.125	0.36004686	1.138
DR_2389	-0.173556906	0.012302364	0.019483753	0.083116197	0.277063191	0.512496072	0.195319299	-0.299427	2.5649843	2.6770163	3.4156313	3.2730427	1.9725447	2.3271866	2.4462776	2.1217937	0.1221199	0.23104286	0.5919008	0.82045364	0.8797531	1.0575047	0.9383354	-0.65093803	-0.6362333	-1.5127745	-1.5018973	-0.22768497	-0.28143597	-1.9703021	-1.5627518	-1.3099666	-1.1143165	-1.2833824	-1.3025193	-1.121377	-1.2932482	-0.96994267	-1.8408499	-1.9703021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.163	-0.239	-0.091	NA	1.599
